second,temp,o2,fuel,fan,error,pressure
235,1450.3835024792415,2.3353485944057164,7.3624452739270225,898.1677670387213,0.38350247924154246,-2.205722134791602
236,1450.3908753591131,2.3620900258089796,7.3624452739270225,898.1677670387213,0.39087535911312443,-2.2346239663439147
237,1450.400141643162,2.3657039263454056,7.3624452739270225,898.1677670387213,0.4001416431619873,-2.2404249385659303
238,1450.4087372618126,2.3883898785861986,7.3624452739270225,898.1677670387213,0.4087372618125755,-2.2396806265333375
239,1450.4153928865135,2.393337907160283,7.3624452739270225,898.1677670387213,0.41539288651347306,-2.234658882074971
240,1450.4100626631362,2.3738044472894426,6.9373642314392825,897.9818220499932,0.41006266313615924,-2.226600384843457
241,1450.4038604387902,2.3769846350621853,6.9373642314392825,897.9818220499932,0.4038604387901614,-2.2118020053025975
242,1450.3940697248047,2.3883782047683733,6.9373642314392825,897.9818220499932,0.3940697248046945,-2.207223679861202
243,1450.3777187089145,2.3993627257391164,6.9373642314392825,897.9818220499932,0.3777187089144718,-2.2172244520303424
244,1450.3718556940914,2.38163690277961,6.9373642314392825,897.9818220499932,0.3718556940914368,-2.2121754711987887
245,1450.3745354055372,2.386686202513349,6.9373642314392825,897.9818220499932,0.3745354055372445,-2.2030087505714775
246,1450.361881906274,2.4086257977001617,6.9373642314392825,897.9818220499932,0.3618819062739931,-2.175557858689255
247,1450.351134592585,2.4097391994831514,6.9373642314392825,897.9818220499932,0.35113459258491275,-2.189739266274455
248,1450.343293093963,2.404287799784947,6.9373642314392825,897.9818220499932,0.34329309396298413,-2.185675840296436
249,1450.325170957663,2.3990926522534273,6.9373642314392825,897.9818220499932,0.32517095766297643,-2.1967605326576303
250,1450.3017549142585,2.3830498693234476,6.661236589183846,897.8319121794974,0.3017549142584812,-2.2131792228363882
251,1450.3027109686643,2.3707642122120185,6.661236589183846,897.8319121794974,0.30271096866431435,-2.2001811849065556
252,1450.2964513438133,2.3766984419618957,6.661236589183846,897.8319121794974,0.2964513438132599,-2.1896142429946157
253,1450.2919027728606,2.375616977016712,6.661236589183846,897.8319121794974,0.291902772860567,-2.1771415417352276
254,1450.2970281711853,2.380090098383597,6.661236589183846,897.8319121794974,0.2970281711852749,-2.1370894078485767
